timestamp;q0;dq0;tau0;q1;dq1;tau1;q2;dq2;tau2;q3;dq3;tau3;q4;dq4;tau4;q5;dq5;tau5;q6;dq6;tau6;q7;dq7;tau7;q8;dq8;tau8;q9;dq9;tau9;q10;dq10;tau10;q11;dq11;tau11;ff0;ff1;ff2;ff3;px0;py0;pz0;px1;py1;pz1;px2;py2;pz2;px3;py3;pz3
1758267965.828149557114;-0.571761;-0.091979;-2.421875;2.531504;2.782161;4.152344;-2.602455;0.009704;0.332031;0.307317;1.566459;0.320312;1.781167;0.776327;8.085938;-2.594340;-0.009052;0.000000;-0.621234;-0.131838;-0.046875;2.643228;2.261067;0.714844;-2.596884;-0.001579;-0.070312;0.347465;1.099575;0.000000;1.917779;1.158647;0.097656;-2.593371;-0.001052;-0.367188;3;2;7;3;0.081369;-0.134843;0.010920;0.134677;0.153633;-0.073317;-0.299667;-0.127039;0.025266;-0.254994;0.153820;-0.061308
1758267965.848161458969;-0.574486;-0.153609;-2.101562;2.588910;2.935837;3.460938;-2.602293;0.008038;0.109375;0.339229;1.606513;-0.218750;1.797153;0.821372;7.468750;-2.594300;-0.000136;-0.292969;-0.622809;-0.071525;-0.070312;2.686101;2.167968;0.144531;-2.596964;-0.002382;-0.035156;0.369507;1.142242;0.097656;1.940124;1.161170;-0.023438;-2.593371;-0.000304;-0.292969;2;2;8;2;0.079314;-0.131473;0.016311;0.133084;0.155617;-0.069100;-0.300671;-0.124184;0.029321;-0.257081;0.154588;-0.057532
1758267965.868110656738;-0.580239;-0.300135;-1.359375;2.647407;2.971542;2.398438;-2.602051;0.019096;0.218750;0.373504;1.769091;-1.035156;1.818771;1.134969;7.023438;-2.594340;-0.011269;-0.257812;-0.623414;-0.029254;-0.171875;2.727279;2.123308;0.417969;-2.597005;-0.006521;-0.070312;0.391004;1.082575;0.195312;1.962287;1.130652;0.320312;-2.593654;-0.016385;-0.144531;2;2;7;2;0.077572;-0.127879;0.022130;0.130983;0.157477;-0.064270;-0.301455;-0.121444;0.033155;-0.259083;0.155214;-0.053711
1758267965.888124227524;-0.589504;-0.511540;-0.367188;2.706690;3.042780;-0.269531;-2.601930;0.005957;0.109375;0.410563;1.907754;-2.125000;1.850260;1.629421;4.054688;-2.594340;-0.007521;-0.406250;-0.624383;-0.068960;0.246094;2.766155;1.987200;0.468750;-2.596964;0.007231;-0.144531;0.416498;1.289302;-0.617188;1.976699;0.665845;2.222656;-2.593654;0.004761;-0.183594;3;2;7;2;0.076193;-0.124005;0.028356;0.127989;0.159064;-0.058546;-0.302017;-0.118799;0.036850;-0.260447;0.156085;-0.049958
1758267965.908159971237;-0.602341;-0.672111;1.136719;2.756830;2.542091;-0.515625;-2.601930;0.001590;0.406250;0.447441;1.859354;-2.125000;1.889439;1.970438;3.140625;-2.594381;-0.001060;-0.218750;-0.628259;-0.213554;0.812500;2.800187;1.740478;-0.468750;-2.597045;-0.003291;-0.070312;0.444474;1.433572;-1.507812;1.991232;0.754133;1.753906;-2.593694;0.006563;-0.035156;3;2;8;3;0.075351;-0.120391;0.034061;0.124226;0.160130;-0.052104;-0.302362;-0.116355;0.040293;-0.261709;0.156971;-0.045990
1758267965.928752183914;-0.614815;-0.594742;0.839844;2.793950;1.864079;-0.542969;-2.601930;-0.006048;0.070312;0.480383;1.644829;-2.250000;1.934129;2.288101;1.035156;-2.594421;-0.006201;-0.183594;-0.631044;-0.121470;0.246094;2.823743;1.149006;0.000000;-2.597085;-0.001302;0.000000;0.473722;1.487821;-1.605469;2.009096;0.913386;1.878906;-2.593735;-0.001331;-0.367188;3;2;7;2;0.074905;-0.117437;0.038568;0.120063;0.160471;-0.045678;-0.302532;-0.114558;0.042798;-0.263243;0.157676;-0.041583
1758267965.948627948761;-0.622627;-0.380003;0.218750;2.819322;1.264934;-0.367188;-2.601930;-0.013646;0.144531;0.498186;0.794179;1.359375;1.976033;2.090884;2.000000;-2.594583;-0.013940;-0.257812;-0.631105;0.011098;0.000000;2.839548;0.780425;0.121094;-2.597045;0.004204;0.000000;0.498368;1.228984;-1.062500;2.032954;1.262875;0.394531;-2.594300;-0.031315;0.144531;3;2;7;2;0.074695;-0.115369;0.041593;0.116175;0.159904;-0.040782;-0.302589;-0.113427;0.044348;-0.265223;0.157835;-0.037187
1758267965.968126773834;-0.620811;0.106482;-1.332031;2.835915;0.782850;0.367188;-2.601728;0.018139;0.070312;0.503818;0.225927;1.730469;2.008672;1.698441;1.433594;-2.603060;-0.524252;2.707031;-0.637100;-0.390841;-0.292969;2.851477;0.540197;0.441406;-2.597247;-0.014005;-0.144531;0.517201;0.800756;1.011719;2.070196;2.003620;-1.902344;-2.606936;-0.733217;3.003906;3;2;8;2;0.074578;-0.114235;0.043166;0.114491;0.158577;-0.037318;-0.302592;-0.112287;0.045927;-0.266209;0.156568;-0.031405
1758267965.988111972809;-0.620629;-0.071983;0.144531;2.844877;0.456855;0.000000;-2.600920;0.046573;0.035156;0.520047;0.894600;0.070312;2.045308;1.897446;0.589844;-2.622882;-1.000845;3.855469;-0.631650;0.292148;-0.171875;2.856443;0.247381;0.246094;-2.597207;-0.001668;-0.183594;0.531613;0.755239;0.292969;2.101140;1.524784;-0.566406;-2.619652;-0.607808;2.261719;2;2;7;2;0.074377;-0.113671;0.043947;0.114913;0.156654;-0.031317;-0.302617;-0.112213;0.046010;-0.266263;0.154981;-0.026494
1758267966.008872270584;-0.624504;-0.141400;-2.250000;2.852749;0.369445;0.218750;-2.600477;0.017782;-0.144531;0.545541;1.225994;0.691406;2.080551;1.684554;0.171875;-2.637294;-0.650625;3.597656;-0.631468;-0.005006;0.195312;2.861348;0.214361;0.292969;-2.597247;-0.001244;-0.070312;0.553170;1.069253;0.097656;2.129297;1.373427;-1.183594;-2.625062;-0.222037;1.667969;2;2;7;3;0.074322;-0.112826;0.045151;0.114772;0.155198;-0.024786;-0.302615;-0.111902;0.046435;-0.267258;0.154042;-0.021792
1758267966.028470754623;-0.613665;0.546935;-1.531250;2.854868;0.090476;1.257812;-2.600073;0.026504;0.070312;0.558923;0.628640;1.554688;2.111494;1.548879;1.359375;-2.643874;-0.274659;2.484375;-0.620205;0.656597;-2.992188;2.863286;0.117440;0.960938;-2.596722;0.025103;-0.144531;0.564676;0.483751;2.101562;2.155276;1.257276;-1.308594;-2.627161;-0.089853;1.667969;2;2;7;3;0.074167;-0.113171;0.044627;0.113718;0.153818;-0.020488;-0.302733;-0.112171;0.046049;-0.268790;0.153068;-0.018452
1758267966.048472881317;-0.604400;0.481343;-0.023438;2.857230;0.167104;0.863281;-2.600275;-0.017218;0.000000;0.558257;-0.132915;1.062500;2.127602;0.811023;1.285156;-2.644399;-0.017915;2.148438;-0.605853;0.720769;0.046875;2.863770;0.039536;0.664062;-2.596924;-0.010668;-0.257812;0.566977;0.041320;0.589844;2.173321;0.856127;-1.035156;-2.630027;-0.139202;1.667969;2;2;7;3;0.074205;-0.113411;0.044259;0.112597;0.153155;-0.019244;-0.302692;-0.112823;0.045109;-0.269597;0.152160;-0.016505
1758267966.068476676941;-0.583993;1.079535;0.394531;2.858683;0.063509;0.812500;-2.600920;-0.028195;-0.480469;0.547842;-0.567295;-0.765625;2.141469;0.695842;0.738281;-2.646902;-0.130873;2.222656;-0.588232;0.950023;1.085938;2.865041;0.064486;0.765625;-2.597529;-0.035631;-0.515625;0.553776;-0.697510;-0.468750;2.190034;0.868348;-1.730469;-2.632651;-0.131878;1.371094;3;2;7;2;0.074327;-0.114186;0.043063;0.112038;0.152281;-0.019141;-0.302577;-0.113499;0.044100;-0.270245;0.151092;-0.016388
1758267966.087955951691;-0.557833;1.324068;2.398438;2.862680;0.224484;0.441406;-2.601970;-0.055616;-0.515625;0.528585;-0.976635;-2.917969;2.151824;0.510691;2.296875;-2.647830;-0.036761;1.628906;-0.561527;1.405863;1.062500;2.867403;0.131815;0.097656;-2.599023;-0.088340;-0.480469;0.538819;-0.699308;-4.550781;2.195424;0.228437;0.000000;-2.632813;0.005276;1.000000;3;2;7;2;0.074538;-0.115097;0.041591;0.111448;0.151388;-0.020292;-0.302288;-0.114527;0.042502;-0.270644;0.150525;-0.017559
1758267966.108258962631;-0.528403;1.544115;1.582031;2.868675;0.339483;-0.070312;-2.603827;-0.101435;-0.554688;0.511751;-0.852486;-4.796875;2.151703;-0.034706;2.718750;-2.644238;0.217507;0.070312;-0.532703;1.456495;2.371094;2.873398;0.335951;-0.023438;-2.600840;-0.089735;-0.554688;0.527858;-0.565846;-6.332031;2.196029;0.013745;0.023438;-2.632248;0.038095;0.257812;2;2;8;2;0.074907;-0.115953;0.040140;0.110897;0.151163;-0.022267;-0.301923;-0.115434;0.041019;-0.270759;0.150329;-0.018601
1758267966.128563165665;-0.490254;1.999154;2.074219;2.871037;0.100932;0.171875;-2.605684;-0.102383;-0.515625;0.486499;-1.316962;-5.687500;2.149886;-0.091235;2.992188;-2.638868;0.260160;-0.070312;-0.494735;1.977490;2.324219;2.875094;0.066278;0.070312;-2.603464;-0.144367;-0.554688;0.498005;-1.662191;-4.351562;2.195484;-0.035635;0.417969;-2.631037;0.044165;0.183594;3;2;8;3;0.075263;-0.117305;0.037711;0.109953;0.150929;-0.025402;-0.301418;-0.116861;0.038529;-0.271012;0.149858;-0.021543
1758267966.148423910141;-0.444171;2.394236;1.480469;2.873761;0.147636;-0.171875;-2.608914;-0.178711;-0.515625;0.449319;-1.976542;-5.316406;2.146192;-0.192923;3.039062;-2.634468;0.226896;-0.183594;-0.447381;2.439638;1.605469;2.877334;0.108683;-0.269531;-2.607097;-0.186239;-0.480469;0.445625;-2.814513;-2.667969;2.192214;-0.167077;1.109375;-2.630754;0.013217;0.035156;2;2;7;2;0.075902;-0.118892;0.034576;0.109317;0.150282;-0.029785;-0.300688;-0.118557;0.035269;-0.270866;0.148752;-0.027010
1758267966.168476581573;-0.391731;2.661486;1.062500;2.873943;-0.019594;-0.789062;-2.612144;-0.159684;-0.738281;0.399603;-2.605541;-4.796875;2.142862;-0.178160;3.113281;-2.633418;0.040306;0.000000;-0.392518;2.830800;0.839844;2.876305;-0.082609;-0.839844;-2.611296;-0.212928;-0.554688;0.381860;-3.275764;-2.199219;2.188581;-0.182036;0.738281;-2.630915;-0.003273;0.035156;2;2;7;2;0.076574;-0.120630;0.030688;0.109339;0.148869;-0.035137;-0.299809;-0.120472;0.031065;-0.270580;0.146962;-0.033639
1758267966.188436269760;-0.335112;2.879051;1.656250;2.864920;-0.514569;-0.417969;-2.616261;-0.222651;-0.515625;0.342318;-2.872655;-4.722656;2.139895;-0.144771;3.363281;-2.633701;-0.016721;-0.218750;-0.334930;2.951807;0.839844;2.866858;-0.534468;-0.515625;-2.615090;-0.184597;-0.589844;0.312646;-3.500823;-1.777344;2.185614;-0.149443;1.183594;-2.631238;-0.016225;-0.332031;2;2;7;2;0.077395;-0.122598;0.025473;0.109597;0.146776;-0.041101;-0.299024;-0.122509;0.025725;-0.270309;0.144469;-0.040685
1758267966.208738088608;-0.276494;3.030870;1.433594;2.846512;-0.971335;-0.714844;-2.620338;-0.206924;-0.406250;0.281642;-3.108358;-4.773438;2.137472;-0.117317;3.363281;-2.634307;-0.029498;-0.332031;-0.274981;3.062910;1.183594;2.847844;-0.999747;-0.417969;-2.618764;-0.181996;-0.703125;0.241251;-3.672898;-1.628906;2.182949;-0.132812;1.382812;-2.631844;-0.037902;-0.554688;3;2;7;3;0.078308;-0.124561;0.018918;0.109891;0.144149;-0.047195;-0.298224;-0.124522;0.019035;-0.270019;0.141387;-0.047671
1758267966.228013992310;-0.215879;3.123226;1.359375;2.821200;-1.345620;-0.566406;-2.624133;-0.187351;-0.406250;0.217150;-3.328002;-4.500000;2.136261;-0.052608;3.484375;-2.635841;-0.082178;-0.406250;-0.214365;3.083087;1.433594;2.821926;-1.335645;-0.589844;-2.623043;-0.232147;-0.628906;0.168283;-3.774090;-0.937500;2.181496;-0.074949;1.160156;-2.632611;-0.044270;-0.960938;3;2;7;3;0.079203;-0.126191;0.011397;0.110241;0.140928;-0.053277;-0.297238;-0.126185;0.011372;-0.269762;0.137680;-0.054484
1758267966.248023509979;-0.154658;3.156657;1.531250;2.790862;-1.579782;-0.292969;-2.628614;-0.226398;-0.515625;0.149268;-3.424584;-3.980469;2.135353;-0.036878;3.460938;-2.638182;-0.116801;-0.367188;-0.152296;3.194402;0.542969;2.791467;-1.586028;-0.195312;-2.627726;-0.245053;-0.515625;0.094708;-3.780807;-0.960938;2.180769;-0.032929;0.937500;-2.633822;-0.061092;-0.738281;2;2;7;3;0.080385;-0.127291;0.003092;0.110737;0.137079;-0.059369;-0.296018;-0.127278;0.003057;-0.269483;0.133424;-0.060976
1758267966.267968654633;-0.089500;3.151770;1.777344;2.755558;-1.731671;-1.011719;-2.633782;-0.253425;-0.480469;0.074967;-3.600476;-4.031250;2.134748;-0.035618;3.113281;-2.641573;-0.162266;-0.183594;-0.086897;3.206856;1.285156;2.756042;-1.777316;-0.394531;-2.632248;-0.213036;-0.554688;0.017137;-3.742750;-1.480469;2.180467;0.000953;1.382812;-2.635921;-0.097925;-0.777344;2;2;7;2;0.081877;-0.127696;-0.005998;0.111410;0.132399;-0.065618;-0.294639;-0.127670;-0.006090;-0.269071;0.128410;-0.067380
1758267966.288089513779;-0.026584;3.196357;1.035156;2.719649;-1.807316;-0.320312;-2.638707;-0.246599;-0.480469;0.002180;-3.663979;-3.808594;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;-0.023798;3.213017;1.035156;2.719891;-1.845957;-0.765625;-2.636123;-0.184716;-0.812500;-0.056922;-3.813797;-0.914062;2.180285;-0.018013;1.011719;-2.638465;-0.128212;-0.777344;3;2;7;3;0.083487;-0.127285;-0.014950;0.111971;0.127432;-0.071342;-0.293245;-0.127241;-0.015127;-0.268592;0.123238;-0.072988
1758267966.308119297028;0.036515;3.199018;1.062500;2.681983;-1.935695;-0.515625;-2.642905;-0.204834;-0.480469;-0.072666;-3.854470;-2.992188;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.039542;3.254536;0.937500;2.681681;-1.965967;-0.292969;-2.639878;-0.191585;-0.886719;-0.130375;-3.787606;-0.617188;2.180648;0.018747;0.863281;-2.642259;-0.202389;-0.589844;3;2;7;3;0.085115;-0.126063;-0.023952;0.111971;0.121909;-0.077139;-0.291713;-0.125992;-0.024192;-0.267935;0.117706;-0.078061
1758267966.328522443771;0.100158;3.248036;1.433594;2.643289;-1.999435;-0.292969;-2.647387;-0.231497;-0.664062;-0.149571;-3.907654;-2.398438;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.103731;3.312833;0.738281;2.642502;-2.032825;-0.664062;-2.643551;-0.177738;-0.851562;-0.202920;-3.653873;-0.863281;2.180830;0.012486;0.589844;-2.646983;-0.245672;-0.554688;3;2;7;3;0.086970;-0.123999;-0.032913;0.111971;0.115765;-0.082681;-0.290016;-0.123894;-0.033200;-0.267028;0.111907;-0.082576
1758267966.348336696625;0.163559;3.247358;0.714844;2.604110;-1.995247;-0.468750;-2.651666;-0.228339;-0.777344;-0.229201;-4.051802;-2.421875;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.167556;3.281746;0.664062;2.602959;-2.021358;-0.492188;-2.647629;-0.211720;-1.035156;-0.275526;-3.657336;-0.839844;2.181375;0.020671;0.515625;-2.651827;-0.241176;-0.589844;2;2;7;2;0.088971;-0.121161;-0.041583;0.111971;0.108980;-0.087902;-0.288046;-0.120960;-0.042025;-0.266144;0.105885;-0.086591
1758267966.368161439896;0.227626;3.286157;0.542969;2.564749;-2.008624;-0.617188;-2.656389;-0.245436;-0.886719;-0.309860;-4.097932;-1.406250;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.231441;3.197806;0.246094;2.563356;-2.032694;-0.542969;-2.651625;-0.205850;-0.925781;-0.346314;-3.554744;-0.863281;2.181738;0.008484;0.765625;-2.655985;-0.204179;-0.925781;2;2;7;2;0.091188;-0.117528;-0.049920;0.111971;0.101684;-0.092637;-0.285979;-0.117289;-0.050400;-0.265368;0.099798;-0.090116
1758267966.388095378876;0.291875;3.300673;0.218750;2.524480;-2.095814;-0.394531;-2.660709;-0.217239;-0.738281;-0.392336;-4.245321;-0.367188;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.294903;3.180784;0.394531;2.523511;-2.035170;-0.812500;-2.656308;-0.238014;-0.738281;-0.416316;-3.529830;-1.359375;2.182465;0.040666;0.617188;-2.659861;-0.210367;-0.925781;3;2;7;2;0.093510;-0.113130;-0.057946;0.111971;0.093930;-0.096816;-0.283578;-0.112859;-0.058414;-0.264691;0.093485;-0.093237
1758267966.408205986023;0.356548;3.287855;0.070312;2.484332;-2.044292;-0.343750;-2.665472;-0.237600;-0.589844;-0.475599;-4.258590;0.691406;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.358668;3.259360;0.121094;2.483302;-2.050759;-0.765625;-2.661718;-0.282944;-0.851562;-0.485833;-3.574204;-1.183594;2.182828;0.019222;0.640625;-2.664140;-0.218916;-0.925781;3;2;7;3;0.096080;-0.107990;-0.065529;0.111971;0.085733;-0.100397;-0.280882;-0.107773;-0.065878;-0.263902;0.087124;-0.095855
1758267966.428537845612;0.421221;3.295168;-0.070312;2.442670;-2.121189;-0.144531;-2.669469;-0.202802;-1.000000;-0.563162;-4.507362;2.250000;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.422977;3.310899;-0.121094;2.442610;-2.093846;-0.738281;-2.667006;-0.270858;-0.812500;-0.559226;-3.826637;0.542969;2.182404;-0.020598;0.960938;-2.668339;-0.217256;-0.812500;3;2;7;2;0.098694;-0.102174;-0.072637;0.111971;0.076841;-0.103411;-0.278051;-0.102028;-0.072823;-0.263109;0.080285;-0.098194
1758267966.448237419128;0.484259;3.148061;-2.593750;2.399070;-2.209754;0.640625;-2.672093;-0.121103;-1.148438;-0.647273;-4.225586;3.289062;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.487953;3.324404;-1.582031;2.394710;-2.588132;0.714844;-2.670115;-0.106180;-0.589844;-0.649514;-4.566035;3.855469;2.178832;-0.201750;1.554688;-2.672497;-0.185371;-0.703125;2;2;6;2;0.101307;-0.095784;-0.079294;0.111971;0.067881;-0.105607;-0.275170;-0.095214;-0.079946;-0.262077;0.071361;-0.100689
1758267966.468318462372;0.530704;2.226727;-1.035156;2.367158;-1.599036;0.343750;-2.674031;-0.092406;-1.074219;-0.706617;-2.929412;3.214844;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.532461;2.180285;-0.617188;2.367945;-1.277843;-0.195312;-2.673546;-0.145568;-1.000000;-0.711704;-3.045857;3.437500;2.181859;0.205866;-0.292969;-2.675403;-0.155656;-0.925781;2;2;6;2;0.103299;-0.090459;-0.083918;0.111971;0.061257;-0.106718;-0.273038;-0.090274;-0.084003;-0.261696;0.065055;-0.101701
1758267966.488388299942;0.541847;0.413442;-1.457031;2.319440;-2.565545;-0.789062;-2.677058;-0.157925;-1.332031;-0.730536;-1.074879;6.429688;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.543239;0.433510;-2.718750;2.318532;-2.633427;-0.492188;-2.677382;-0.201532;-0.812500;-0.729022;-0.670990;4.996094;2.170051;-0.663602;-3.187500;-2.680006;-0.250749;-0.664062;3;2;5;3;0.106226;-0.087313;-0.087635;0.111971;0.058279;-0.107081;-0.269912;-0.087216;-0.087719;-0.260265;0.062616;-0.102271
1758267966.508301973343;0.512296;-1.592583;-2.250000;2.234179;-4.325048;0.218750;-2.681983;-0.253956;-1.183594;-0.713339;1.052779;8.433594;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.518533;-1.412886;-2.941406;2.230969;-4.435260;1.406250;-2.682549;-0.249360;-1.148438;-0.694688;1.912269;6.007812;2.130933;-2.072965;-4.328125;-2.685455;-0.257937;-1.816406;3;2;5;3;0.111817;-0.086633;-0.091802;0.111971;0.059724;-0.106916;-0.264088;-0.085973;-0.092215;-0.256768;0.064477;-0.103210
1758267966.528795719147;0.459007;-2.795486;-2.027344;2.128510;-5.554826;0.218750;-2.687111;-0.259231;-1.445312;-0.663926;2.598068;9.769531;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.467667;-2.714590;-3.238281;2.125059;-5.411641;0.937500;-2.688402;-0.300614;-1.296875;-0.631589;3.315852;6.281250;2.068500;-3.288819;-5.414062;-2.682145;0.205019;-3.375000;3;2;5;2;0.119415;-0.088081;-0.095948;0.111971;0.064649;-0.106202;-0.256366;-0.087252;-0.096348;-0.252973;0.068051;-0.105451
1758267966.548622369766;0.385917;-3.762446;-1.628906;2.008732;-6.157056;0.195312;-2.693529;-0.332554;-1.445312;-0.584780;4.094158;9.347656;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.392700;-3.873173;-2.324219;2.005402;-6.102852;0.097656;-2.694741;-0.333989;-1.183594;-0.537123;4.909870;4.574219;1.990445;-4.041227;-6.703125;-2.673425;0.457652;-4.894531;3;2;5;3;0.128908;-0.092205;-0.099066;0.111971;0.072736;-0.104518;-0.246828;-0.091509;-0.099426;-0.248675;0.074481;-0.108100
1758267966.568363904953;0.296356;-4.585631;-1.332031;1.880113;-6.578043;0.441406;-2.700069;-0.318832;-1.593750;-0.477961;5.586102;5.910156;2.134626;-0.008796;3.089844;-2.644197;-0.186839;-0.292969;0.300111;-4.740278;-0.367188;1.878600;-6.510296;0.171875;-2.702532;-0.398855;-1.148438;-0.418557;6.148806;1.851562;1.899491;-4.767687;-4.523438;-2.668177;0.231840;-4.117188;3;2;6;3;0.139865;-0.099027;-0.100336;0.111971;0.083456;-0.101252;-0.235905;-0.098698;-0.100268;-0.242436;0.084408;-0.109586
1758267966.588409185410;0.218907;-3.810910;-2.273438;1.773718;-5.307121;0.320312;-2.705196;-0.249247;-1.554688;-0.371808;5.369401;-2.667969;2.206384;0.390964;-24.292969;-2.644197;-0.186839;-0.292969;0.217756;-4.017143;0.070312;1.775414;-5.124739;0.023438;-2.709112;-0.324763;-1.035156;-0.310345;5.388933;0.839844;1.811383;-4.441574;-1.257812;-2.670680;-0.147639;-2.632812;3;2;7;3;0.149583;-0.105991;-0.099639;0.111971;0.094047;-0.096759;-0.226215;-0.106154;-0.098974;-0.234449;0.094961;-0.108776
1758267966.608574867249;0.158473;-2.988832;0.218750;1.701416;-3.613320;0.269531;-2.709233;-0.204903;-1.332031;-0.266745;5.355439;-3.585938;2.096416;-5.563503;-11.007812;-2.716904;-1.068444;0.257812;0.151569;-3.309172;1.828125;1.707774;-3.291314;-0.441406;-2.715289;-0.328709;-0.664062;-0.228414;4.013584;1.953125;1.729452;-4.114066;2.101562;-2.684688;-0.763169;-0.960938;3;80;7;3;0.156450;-0.111710;-0.097691;0.126714;0.105611;-0.085291;-0.219581;-0.112512;-0.096094;-0.225408;0.103732;-0.105508
1758267966.628532648087;0.113722;-2.139552;0.246094;1.652003;-2.515776;-0.121094;-2.712100;-0.131405;-1.554688;-0.184935;3.846958;0.144531;1.990263;-5.282845;-8.605469;-2.716460;0.119757;-3.632812;0.103125;-2.382605;0.468750;1.660480;-2.356574;0.046875;-2.720577;-0.263277;-0.886719;-0.171674;2.887444;0.269531;1.666415;-3.017050;0.664062;-2.696153;-0.537426;-1.109375;3;178;7;2;0.161208;-0.116042;-0.095520;0.134507;0.111677;-0.085646;-0.214847;-0.117223;-0.093026;-0.218098;0.109762;-0.102071
1758267966.648971557617;0.082537;-1.534961;0.000000;1.614640;-1.893174;-0.097656;-2.713472;-0.060519;-1.480469;-0.135886;2.465848;0.144531;1.871999;-6.140029;0.097656;-2.715127;-0.065523;-0.628906;0.075452;-1.345050;0.144531;1.620090;-2.051048;-0.195312;-2.722596;-0.088315;-1.074219;-0.124138;2.334990;-0.023438;1.624995;-2.051025;-0.121094;-2.703703;-0.388293;-1.222656;3;10;7;2;0.164741;-0.119013;-0.093940;0.142782;0.115028;-0.088520;-0.211073;-0.119832;-0.091577;-0.213441;0.114685;-0.098651
1758267966.668737411499;0.059768;-1.116042;0.070312;1.589328;-1.271120;-0.171875;-2.714441;-0.050503;-1.816406;-0.098644;1.815094;0.023438;1.771538;-5.034675;0.617188;-2.718962;-0.171744;-1.183594;0.053894;-1.065123;0.000000;1.593870;-1.267320;0.121094;-2.723726;-0.057510;-1.148438;-0.089198;1.737884;-0.171875;1.596776;-1.408414;-0.269531;-2.708587;-0.243315;-1.445312;3;3;7;3;0.167142;-0.121181;-0.092611;0.151538;0.118053;-0.089268;-0.208637;-0.121845;-0.090273;-0.210321;0.118215;-0.095858
1758267966.688576221466;0.043357;-0.805568;0.144531;1.570556;-0.925614;0.218750;-2.715370;-0.056332;-1.667969;-0.073696;1.192754;0.441406;1.700568;-3.533904;-0.292969;-2.720416;-0.075045;-1.480469;0.039482;-0.687300;-0.171875;1.573220;-1.038991;-0.023438;-2.724211;-0.029764;-1.183594;-0.063341;1.300996;0.121094;1.576006;-1.029858;-0.097656;-2.711656;-0.154810;-1.667969;3;2;6;2;0.168900;-0.122731;-0.091547;0.157882;0.120174;-0.089602;-0.206750;-0.123179;-0.089453;-0.208121;0.120772;-0.093731
1758267966.708030223846;0.031670;-0.579997;-0.218750;1.557416;-0.646350;-0.218750;-2.716096;-0.041539;-1.628906;-0.054257;0.960078;0.046875;1.650610;-2.463118;-0.097656;-2.720981;-0.026967;-1.406250;0.028885;-0.516993;-0.343750;1.559414;-0.685266;-0.246094;-2.724816;-0.039106;-1.148438;-0.045780;0.883879;-0.023438;1.561897;-0.698472;-0.097656;-2.713876;-0.118685;-1.554688;3;2;7;3;0.170193;-0.123830;-0.090729;0.162285;0.121865;-0.089460;-0.205457;-0.124135;-0.088773;-0.206640;0.122469;-0.092229
1758267966.728051185608;0.023556;-0.398311;0.664062;1.558687;0.210395;-5.562500;-2.731275;-0.945821;4.191406;-0.040754;0.627840;-0.070312;1.614701;-1.792565;-0.144531;-2.721304;-0.019295;-1.148438;0.022224;-0.314436;-0.714844;1.549907;-0.461332;-0.269531;-2.725179;-0.007527;-1.183594;-0.031852;0.702409;-1.359375;1.551178;-0.538431;-0.121094;-2.715814;-0.105495;-1.480469;284;2;6;2;0.171349;-0.124594;-0.087825;0.165486;0.123074;-0.089228;-0.204559;-0.124786;-0.088289;-0.205476;0.123747;-0.090977
1758267966.748038768768;0.009265;-0.626222;-6.925781;1.592659;1.620756;-6.304688;-2.750895;-0.778913;0.777344;-0.032155;0.361521;1.679688;1.593325;-0.991326;-0.097656;-2.721950;-0.046033;-1.371094;0.028521;0.393939;-2.101562;1.546152;-0.148217;-1.035156;-2.739309;-0.870892;3.707031;-0.003270;1.589981;-1.406250;1.560141;0.720306;-2.296875;-2.720295;-0.248298;-0.183594;239;2;336;2;0.170400;-0.126338;-0.081283;0.167484;0.123929;-0.088825;-0.203274;-0.124339;-0.086535;-0.205845;0.126336;-0.087855
1758267966.768041610718;0.023253;0.193472;-0.664062;1.573705;-1.236487;1.382812;-2.752389;-0.029620;-0.109375;-0.021315;0.673142;-0.988281;1.568255;-1.258974;0.023438;-2.721950;0.006031;-1.257812;0.039906;0.765245;-5.687500;1.560988;0.753912;-1.828125;-2.770999;-1.622360;5.117188;-0.014533;-0.775981;2.519531;1.537190;-1.432557;1.753906;-2.721708;0.047725;-2.410156;79;2;298;2;0.171735;-0.124837;-0.082563;0.169696;0.124769;-0.088602;-0.202040;-0.123757;-0.080801;-0.203769;0.125602;-0.088271
